ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0010608	5227	358	142	24	2.7101815066514526E-5	0.004245263869127417	0.0	"posttranscriptional regulation of gene expression"
GO:0071310	5227	751	142	39	2.777024265519095E-5	0.004245263869127417	0.0	"cellular response to organic substance"
GO:0003676	5227	1857	142	74	3.0284641281228745E-5	0.004340161681595894	0.0	"nucleic acid binding"
GO:0010033	5227	927	142	45	3.0390303013272445E-5	0.004340161681595894	0.0	"response to organic substance"
GO:0006417	5227	225	142	18	3.1138530739451444E-5	0.004340161681595894	0.0	"regulation of translation"
GO:0030055	5227	216	142	17	6.470626018328605E-5	0.00876122762881693	0.0	"cell-substrate junction"
GO:0042221	5227	1146	142	51	7.931422375596935E-5	0.010440836288320522	0.0	"response to chemical"
GO:0098609	5227	200	142	16	8.866211653491677E-5	0.01107765271514896	0.0	"cell-cell adhesion"
GO:0010823	5227	18	142	5	8.882692618182327E-5	0.01107765271514896	7.771815876317471E-52	"negative regulation of mitochondrion organization"
GO:0044391	5227	140	142	13	9.414944651262062E-5	0.011440364795469464	2.4517917775428295E-279	"ribosomal subunit"
GO:0016043	5227	2532	142	91	1.025695917248062E-4	0.012151932379596414	0.0	"cellular component organization"
GO:0005840	5227	163	142	14	1.1767688632760879E-4	0.01360172595869605	2.1645606116E-314	"ribosome"
GO:0033043	5227	498	142	28	1.309275001532195E-4	0.014772986267288266	0.0	"regulation of organelle organization"
GO:0006413	5227	145	142	13	1.349436261602646E-4	0.014872042892406834	4.3112466584147326E-287	"translational initiation"
GO:1901566	5227	750	142	37	1.4494521066267955E-4	0.01548572546170614	0.0	"organonitrogen compound biosynthetic process"
GO:0016071	5227	528	142	29	1.4704740362455715E-4	0.01548572546170614	0.0	"mRNA metabolic process"
GO:0002181	5227	74	142	9	1.5385509693396161E-4	0.01585041966021835	3.929543792661756E-168	"cytoplasmic translation"
GO:0022603	5227	302	142	20	1.6250290858210774E-4	0.016354932015234816	0.0	"regulation of anatomical structure morphogenesis"
GO:0010468	5227	1736	142	68	1.6786524275265623E-4	0.016354932015234816	0.0	"regulation of gene expression"
GO:0030154	5227	1116	142	49	1.6910564860656382E-4	0.016354932015234816	0.0	"cell differentiation"
GO:0051094	5227	353	142	22	1.8075814056196348E-4	0.016867082280876116	0.0	"positive regulation of developmental process"
GO:0051641	5227	1440	142	59	1.853805223849328E-4	0.016867082280876116	0.0	"cellular localization"
GO:0036466	5227	5	142	3	1.8863797444322307E-4	0.016867082280876116	3.0814125829143E-17	"synaptic vesicle recycling via endosome"
GO:0010637	5227	5	142	3	1.8863797444322307E-4	0.016867082280876116	3.0814125829143E-17	"negative regulation of mitochondrial fusion"
GO:0005925	5227	214	142	16	1.967343969439399E-4	0.017265264946617245	0.0	"focal adhesion"
GO:0007155	5227	334	142	21	2.2802211042868752E-4	0.019647214205846367	0.0	"cell adhesion"
GO:0022610	5227	335	142	21	2.3767720242742058E-4	0.020075268723035354	0.0	"biological adhesion"
GO:0032502	5227	1755	142	68	2.4146240076240033E-4	0.020075268723035354	0.0	"developmental process"
GO:0051129	5227	264	142	18	2.477035076339855E-4	0.02011234847484908	0.0	"negative regulation of cellular component organization"
GO:0002376	5227	770	142	37	2.503964043081021E-4	0.02011234847484908	0.0	"immune system process"
GO:0032501	5227	1831	142	70	2.763941560115907E-4	0.021795972006997878	0.0	"multicellular organismal process"
GO:0019080	5227	156	142	13	2.811998090060708E-4	0.021795972006997878	6.928247868152569E-304	"viral gene expression"
GO:0097367	5227	775	142	37	2.8581602682535925E-4	0.021795972006997878	0.0	"carbohydrate derivative binding"
GO:0022626	5227	98	142	10	2.89754428453443E-4	0.021795972006997878	9.616419838836175E-211	"cytosolic ribosome"
GO:0031532	5227	35	142	6	3.063973137211637E-4	0.022533008792942354	8.412806349944676E-91	"actin cytoskeleton reorganization"
GO:0043021	5227	81	142	9	3.0906215900849396E-4	0.022533008792942354	7.167274531314392E-181	"ribonucleoprotein complex binding"
GO:0003735	5227	118	142	11	3.203795589699506E-4	0.023004223181190844	3.12438941872667E-244	"structural constituent of ribosome"
GO:0048869	5227	1148	142	49	3.455862499791905E-4	0.02444377968136394	0.0	"cellular developmental process"
GO:0015935	5227	66	142	8	3.694181219649474E-4	0.025745183529292438	3.2372736495737107E-153	"small ribosomal subunit"
GO:0032879	5227	758	142	36	3.9325402340987864E-4	0.02692633987547862	0.0	"regulation of localization"
GO:0098794	5227	183	142	14	3.977302788106148E-4	0.02692633987547862	0.0	"postsynapse"
GO:0010467	5227	2175	142	79	4.4417134091074347E-4	0.029559329786360992	0.0	"gene expression"
GO:0019083	5227	143	142	12	4.5546335176178845E-4	0.029559329786360992	5.335781390422227E-284	"viral transcription"
GO:0005730	5227	482	142	26	4.5763479114233307E-4	0.029559329786360992	0.0	"nucleolus"
GO:0044271	5227	1930	142	72	4.691252433999992E-4	0.029559329786360992	0.0	"cellular nitrogen compound biosynthetic process"
GO:0002183	5227	25	142	5	4.724423163869884E-4	0.029559329786360992	1.816762845556705E-68	"cytoplasmic translational initiation"
GO:0032991	5227	2251	142	81	4.740470697960404E-4	0.029559329786360992	0.0	"protein-containing complex"
GO:0006614	5227	86	142	9	4.855280437906127E-4	0.029882044149658615	8.316449027716863E-190	"SRP-dependent cotranslational protein targeting to membrane"
GO:0000184	5227	105	142	10	5.075811492569431E-4	0.030838808542675043	1.1862604122201636E-222	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
GO:0016050	5227	514	142	27	5.338235012209172E-4	0.03202265281374591	0.0	"vesicle organization"
GO:0045202	5227	384	142	22	5.91737805472797E-4	0.034684799843077395	0.0	"synapse"
GO:0000166	5227	804	142	37	5.957235207700176E-4	0.034684799843077395	0.0	"nucleotide binding"
GO:0032553	5227	716	142	34	6.001590181752155E-4	0.034684799843077395	0.0	"ribonucleotide binding"
GO:1901265	5227	805	142	37	6.104086207177942E-4	0.034852125946766586	0.0	"nucleoside phosphate binding"
GO:0099532	5227	7	142	3	6.342228522385359E-4	0.03515211432344502	4.746883589207401E-23	"synaptic vesicle endosomal processing"
GO:0010635	5227	7	142	3	6.342228522385359E-4	0.03515211432344502	4.746883589207401E-23	"regulation of mitochondrial fusion"
GO:0072594	5227	310	142	19	6.396171424723583E-4	0.03515211432344502	0.0	"establishment of protein localization to organelle"
GO:0035639	5227	690	142	33	6.494461882370293E-4	0.03515211432344502	0.0	"purine ribonucleoside triphosphate binding"
GO:0005198	5227	238	142	16	6.527508040648157E-4	0.03515211432344502	0.0	"structural molecule activity"
GO:0010639	5227	149	142	12	6.615092503036318E-4	0.035223509406616976	3.0626351622043715E-293	"negative regulation of organelle organization"
GO:0040017	5227	150	142	12	7.02494435145322E-4	0.036990234757263124	9.046775784326351E-295	"positive regulation of locomotion"
GO:0071638	5227	2	142	2	7.329689062596727E-4	0.037994253771558184	7.32163526377974E-8	"negative regulation of monocyte chemotactic protein-1 production"
GO:0006613	5227	91	142	9	7.375968235879622E-4	0.037994253771558184	1.2948538636818115E-198	"cotranslational protein targeting to membrane"
GO:0060255	5227	2171	142	78	7.564508951266699E-4	0.038546460129089126	0.0	"regulation of macromolecule metabolic process"
GO:0005911	5227	152	142	12	7.908823414300955E-4	0.03987224910677896	8.057226738267586E-298	"cell-cell junction"
GO:0051017	5227	57	142	7	7.994101174301735E-4	0.0398779425947536	6.315939261393406E-136	"actin filament bundle assembly"
GO:0051179	5227	2142	142	77	8.459118564841991E-4	0.041758086332068955	0.0	"localization"
GO:0045047	5227	93	142	9	8.644893638328352E-4	0.042235207167049545	4.200742589364556E-202	"protein targeting to ER"
GO:0061572	5227	58	142	7	8.888109067897317E-4	0.04298035599261774	7.085579829016858E-138	"actin filament bundle organization"
GO:0045296	5227	176	142	13	8.985470267185995E-4	0.04301226625878225	0.0	"cadherin binding"
GO:0032987	5227	17	142	4	9.433095044184856E-4	0.04382689942587454	2.2495089286278962E-49	"protein-lipid complex disassembly"
GO:0034381	5227	17	142	4	9.433095044184856E-4	0.04382689942587454	2.2495089286278962E-49	"plasma lipoprotein particle clearance"
GO:0071829	5227	17	142	4	9.433095044184856E-4	0.04382689942587454	2.2495089286278962E-49	"plasma lipoprotein particle disassembly"
GO:0044877	5227	479	142	25	9.727223574293987E-4	0.044671507191992685	0.0	"protein-containing complex binding"
GO:0060306	5227	8	142	3	9.946046055333514E-4	0.044671507191992685	7.274917378037142E-26	"regulation of membrane repolarization"
GO:0005737	5227	3879	142	121	0.0010061645102648308	0.044671507191992685	0.0	"cytoplasm"
GO:0098978	5227	95	142	9	0.0010086202299099424	0.044671507191992685	1.423476822451767E-205	"glutamatergic synapse"
GO:0072599	5227	95	142	9	0.0010086202299099424	0.044671507191992685	1.423476822451767E-205	"establishment of protein localization to endoplasmic reticulum"
GO:0022604	5227	115	142	10	0.0010408314140402002	0.045252294230610175	2.60469529940968E-239	"regulation of cell morphogenesis"
GO:0097193	5227	115	142	10	0.0010408314140402002	0.045252294230610175	2.60469529940968E-239	"intrinsic apoptotic signaling pathway"
GO:0050793	5227	739	142	34	0.0010654963918306235	0.04590352182623022	0.0	"regulation of developmental process"
GO:0006810	5227	1703	142	64	0.001103489670628296	0.04711204999195941	0.0	"transport"
GO:0032555	5227	713	142	33	0.0011601109095098036	0.04908719285863356	0.0	"purine ribonucleotide binding"
GO:1903036	5227	18	142	4	0.0011874473839235367	0.04979923143728886	7.771815876317471E-52	"positive regulation of response to wounding"
GO:0048731	5227	1308	142	52	0.0012352289537105217	0.051009895813275447	0.0	"system development"
GO:0009888	5227	515	142	26	0.0012458024458693435	0.051009895813275447	0.0	"tissue development"
GO:0071495	5227	406	142	22	0.001248606861012862	0.051009895813275447	0.0	"cellular response to endogenous stimulus"
GO:0006820	5227	1084	142	45	0.001262452176247289	0.051134708232785486	0.0	"anion transport"
GO:0006996	5227	2026	142	73	0.0012931474751310423	0.05193411766649161	0.0	"organelle organization"
GO:0072657	5227	304	142	18	0.0013351848328141075	0.05262737791211762	0.0	"protein localization to membrane"
GO:0005524	5227	574	142	28	0.0013429680428471901	0.05262737791211762	0.0	"ATP binding"
GO:0051649	5227	1183	142	48	0.001346961914915229	0.05262737791211762	0.0	"establishment of localization in cell"
GO:0034641	5227	2463	142	85	0.0013548301551547478	0.05262737791211762	0.0	"cellular nitrogen compound metabolic process"
GO:0000377	5227	231	142	15	0.0013787374328997231	0.05269223140735312	0.0	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
GO:0000398	5227	231	142	15	0.0013787374328997231	0.05269223140735312	0.0	"mRNA splicing, via spliceosome"
GO:0000375	5227	232	142	15	0.001440007542868612	0.053683808305618926	0.0	"RNA splicing, via transesterification reactions"
GO:0017076	5227	722	142	33	0.001440748244451162	0.053683808305618926	0.0	"purine nucleotide binding"
GO:0001650	5227	63	142	7	0.001460850189134502	0.053683808305618926	1.6227383687211827E-147	"fibrillar center"
GO:0043243	5227	9	142	3	0.0014623159951368727	0.053683808305618926	1.2545364323097018E-28	"positive regulation of protein-containing complex disassembly"
GO:0101002	5227	81	142	8	0.0014687827442209052	0.053683808305618926	7.167274531314392E-181	"ficolin-1-rich granule"
GO:0005080	5227	19	142	4	0.0014726514200739524	0.053683808305618926	2.834795577826766E-54	"protein kinase C binding"
GO:0043168	5227	844	142	37	0.001504175267365885	0.054331648762446075	0.0	"anion binding"
GO:0048519	5227	1792	142	66	0.0015420241396818732	0.054331648762446075	0.0	"negative regulation of biological process"
GO:2001251	5227	47	142	6	0.0015509329779918842	0.054331648762446075	5.557562586361551E-116	"negative regulation of chromosome organization"
GO:0003727	5227	47	142	6	0.0015509329779918842	0.054331648762446075	5.557562586361551E-116	"single-stranded RNA binding"
GO:0071702	5227	1063	142	44	0.001558903189949553	0.054331648762446075	0.0	"organic substance transport"
GO:0007275	5227	1453	142	56	0.0015592116969176339	0.054331648762446075	0.0	"multicellular organism development"
GO:0010638	5227	259	142	16	0.0016131939435317843	0.05580238028027099	0.0	"positive regulation of organelle organization"
GO:0006928	5227	639	142	30	0.001629253580670413	0.05594951245505135	0.0	"movement of cell or subcellular component"
GO:0045182	5227	83	142	8	0.0017209235058617141	0.058672348879702615	1.8424292660232644E-184	"translation regulator activity"
GO:0030335	5227	145	142	11	0.0018106105879302932	0.06128916840144043	4.3112466584147326E-287	"positive regulation of cell migration"
GO:0006605	5227	238	142	15	0.0018578015724613985	0.06244057909145083	0.0	"protein targeting"
GO:0006401	5227	263	142	16	0.0018913075886491963	0.06282132281741605	0.0	"RNA catabolic process"
GO:0010556	5227	1431	142	55	0.0018956423639777372	0.06282132281741605	0.0	"regulation of macromolecule biosynthetic process"
GO:0006402	5227	239	142	15	0.0019364427549733365	0.06372779316540723	0.0	"mRNA catabolic process"
GO:0061024	5227	735	142	33	0.0019507688280452752	0.06375650673176937	0.0	"membrane organization"
GO:0009719	5227	476	142	24	0.001998501728163589	0.06416681752574958	0.0	"response to endogenous stimulus"
GO:2000147	5227	147	142	11	0.0020206855133246505	0.06416681752574958	3.5833498033331084E-290	"positive regulation of cell motility"
GO:0032559	5227	590	142	28	0.0020383424265418082	0.06416681752574958	0.0	"adenyl ribonucleotide binding"
GO:0016281	5227	10	142	3	0.0020476402937342052	0.06416681752574958	2.404247666382457E-31	"eukaryotic translation initiation factor 4F complex"
GO:0006935	5227	126	142	10	0.0020868375649669055	0.06416681752574958	3.4272045611788186E-257	"chemotaxis"
GO:0022627	5227	50	142	6	0.002147143409411032	0.06416681752574958	4.704938674453726E-122	"cytosolic small ribosomal subunit"
GO:0065007	5227	3463	142	110	0.002156836566411055	0.06416681752574958	0.0	"biological regulation"
GO:1902396	5227	3	142	2	0.0021596280022653774	0.06416681752574958	4.203809720825765E-11	"protein localization to bicellular tight junction"
GO:1903861	5227	3	142	2	0.0021596280022653774	0.06416681752574958	4.203809720825765E-11	"positive regulation of dendrite extension"
GO:0048312	5227	3	142	2	0.0021596280022653774	0.06416681752574958	4.203809720825765E-11	"intracellular distribution of mitochondria"
GO:0060009	5227	3	142	2	0.0021596280022653774	0.06416681752574958	4.203809720825765E-11	"Sertoli cell development"
GO:0097010	5227	3	142	2	0.0021596280022653774	0.06416681752574958	4.203809720825765E-11	"eukaryotic translation initiation factor 4F complex assembly"
GO:0032682	5227	3	142	2	0.0021596280022653774	0.06416681752574958	4.203809720825765E-11	"negative regulation of chemokine production"
GO:0071825	5227	21	142	4	0.0021799657357344762	0.06416681752574958	4.390484858853343E-59	"protein-lipid complex subunit organization"
GO:0071827	5227	21	142	4	0.0021799657357344762	0.06416681752574958	4.390484858853343E-59	"plasma lipoprotein particle organization"
GO:0097006	5227	21	142	4	0.0021799657357344762	0.06416681752574958	4.390484858853343E-59	"regulation of plasma lipoprotein particle levels"
GO:0042330	5227	127	142	10	0.0022135472593277595	0.06475308927132255	8.532738272290129E-259	"taxis"
GO:0051270	5227	268	142	16	0.0022946361219754125	0.06658412971517497	0.0	"regulation of cellular component movement"
GO:0050789	5227	3306	142	106	0.002308837494994689	0.06658412971517497	0.0	"regulation of biological process"
GO:0000381	5227	35	142	5	0.0023207410373187803	0.06658412971517497	8.412806349944676E-91	"regulation of alternative mRNA splicing, via spliceosome"
GO:0065008	5227	1116	142	45	0.0023378226157994746	0.06658412971517497	0.0	"regulation of biological quality"
GO:0006612	5227	128	142	10	0.0023463915725752734	0.06658412971517497	2.141549997752655E-260	"protein targeting to membrane"
GO:0051272	5227	150	142	11	0.002372715557211685	0.06693035134301295	9.046775784326351E-295	"positive regulation of cellular component movement"
GO:0030554	5227	597	142	28	0.002429356401588959	0.06771519441515571	0.0	"adenyl nucleotide binding"
GO:0000974	5227	69	142	7	0.002488260494332712	0.06771519441515571	7.407354504731908E-159	"Prp19 complex"
GO:0048024	5227	69	142	7	0.002488260494332712	0.06771519441515571	7.407354504731908E-159	"regulation of mRNA splicing, via spliceosome"
GO:0070972	5227	108	142	9	0.0024912498137888354	0.06771519441515571	1.0820046442955332E-227	"protein localization to endoplasmic reticulum"
GO:1901576	5227	2212	142	77	0.002495449207361368	0.06771519441515571	0.0	"organic substance biosynthetic process"
GO:0000956	5227	151	142	11	0.0025005610936172716	0.06771519441515571	2.6906896660004123E-296	"nuclear-transcribed mRNA catabolic process"
GO:0060090	5227	151	142	11	0.0025005610936172716	0.06771519441515571	2.6906896660004123E-296	"molecular adaptor activity"
GO:0009059	5227	1824	142	66	0.002555322317877543	0.06880495718421407	0.0	"macromolecule biosynthetic process"
GO:0033036	5227	1317	142	51	0.0026026409595420676	0.06968313845915174	0.0	"macromolecule localization"
GO:0048856	5227	1586	142	59	0.0026613241953306623	0.07065670166428822	0.0	"anatomical structure development"
GO:0036094	5227	902	142	38	0.002668822451552562	0.07065670166428822	0.0	"small molecule binding"
GO:0072359	5227	298	142	17	0.0027145187791953154	0.07146186879115808	0.0	"circulatory system development"
GO:0086002	5227	11	142	3	0.002759801686344038	0.07146186879115808	5.069335696801816E-34	"cardiac muscle cell action potential involved in contraction"
GO:0086009	5227	11	142	3	0.002759801686344038	0.07146186879115808	5.069335696801816E-34	"membrane repolarization"
GO:0032211	5227	11	142	3	0.002759801686344038	0.07146186879115808	5.069335696801816E-34	"negative regulation of telomere maintenance via telomerase"
GO:0051234	5227	1760	142	64	0.0027746325928620147	0.07146186879115808	0.0	"establishment of localization"
GO:2000112	5227	1422	142	54	0.0028563229032577348	0.07253126095231124	0.0	"regulation of cellular macromolecule biosynthetic process"
GO:0009605	5227	633	142	29	0.0028643265588349136	0.07253126095231124	0.0	"response to external stimulus"
GO:0071345	5227	274	142	16	0.00287131280179083	0.07253126095231124	0.0	"cellular response to cytokine stimulus"
GO:0003964	5227	53	142	6	0.0029020908488638676	0.07253126095231124	4.768925848005689E-128	"RNA-directed DNA polymerase activity"
GO:0062023	5227	53	142	6	0.0029020908488638676	0.07253126095231124	4.768925848005689E-128	"collagen-containing extracellular matrix"
GO:0002252	5227	326	142	18	0.002907984718493171	0.07253126095231124	0.0	"immune effector process"
GO:0031032	5227	71	142	7	0.0029320621566892857	0.07265079966258273	1.3840158040410108E-162	"actomyosin structure organization"
GO:0031346	5227	132	142	10	0.0029434381800413343	0.07265079966258273	9.197665509101375E-267	"positive regulation of cell projection organization"
GO:1903034	5227	37	142	5	0.0029835318562927266	0.07325884697912555	4.1577598815253225E-95	"regulation of response to wounding"
GO:0046700	5227	301	142	17	0.0030145623997203663	0.07363923305296297	0.0	"heterocycle catabolic process"
GO:0050839	5227	226	142	14	0.0030903887959501932	0.07476611197867046	0.0	"cell adhesion molecule binding"
GO:1903146	5227	23	142	4	0.0030922468765181284	0.07476611197867046	8.198569885482177E-64	"regulation of autophagy of mitochondrion"
GO:0090150	5227	202	142	13	0.0031212829265561183	0.07508507507080937	0.0	"establishment of protein localization to membrane"
GO:0043232	5227	2085	142	73	0.003170760405253329	0.07566325034338145	0.0	"intracellular non-membrane-bounded organelle"
GO:0009058	5227	2229	142	77	0.0031921678522285305	0.07566325034338145	0.0	"biosynthetic process"
GO:0006278	5227	54	142	6	0.0031932158828183775	0.07566325034338145	4.977232234082961E-130	"RNA-dependent DNA biosynthetic process"
GO:0040012	5227	252	142	15	0.003239109344871761	0.07636885166839441	0.0	"regulation of locomotion"
GO:0010324	5227	203	142	13	0.0032581092655312215	0.07643653370966565	0.0	"membrane invagination"
GO:0043228	5227	2088	142	73	0.0033115509325281913	0.0773075855628133	0.0	"non-membrane-bounded organelle"
GO:0043227	5227	4220	142	127	0.0033860856631754495	0.07853601415672008	0.0	"membrane-bounded organelle"
GO:0034645	5227	1808	142	65	0.0033973165018205565	0.07853601415672008	0.0	"cellular macromolecule biosynthetic process"
GO:0010976	5227	55	142	6	0.003505612774749621	0.08064611135698278	5.291857198411746E-132	"positive regulation of neuron projection development"
GO:0050684	5227	93	142	8	0.003539038902169825	0.08102176501151111	4.200742589364556E-202	"regulation of mRNA processing"
GO:0150105	5227	12	142	3	0.003607025555057693	0.08199446082428856	1.1662582124486897E-36	"protein localization to cell-cell junction"
GO:0030334	5227	230	142	14	0.0036252501108302937	0.08199446082428856	0.0	"regulation of cell migration"
GO:0036002	5227	24	142	4	0.0036334325328340575	0.08199446082428856	3.7810468341668303E-66	"pre-mRNA binding"
GO:1901361	5227	307	142	17	0.0036980732319897517	0.08305767320568452	0.0	"organic cyclic compound catabolic process"
GO:0098742	5227	39	142	5	0.0037732901830824003	0.0843472744227712	2.288002946950375E-99	"cell-cell adhesion via plasma-membrane adhesion molecules"
GO:0001775	5227	361	142	19	0.003801980548535007	0.08458960478641972	0.0	"cell activation"
GO:0008135	5227	56	142	6	0.003840213281850528	0.08497834359108354	5.729775775541804E-134	"translation factor activity, RNA binding"
GO:0071363	5227	207	142	13	0.0038553162844657016	0.08497834359108354	0.0	"cellular response to growth factor stimulus"
GO:0022411	5227	257	142	15	0.003902692589708683	0.08562435269735856	0.0	"cellular component disassembly"
GO:0048523	5227	1578	142	58	0.004001673239927533	0.08703073512202354	0.0	"negative regulation of cellular process"
GO:0006811	5227	1277	142	49	0.00402959878261536	0.08703073512202354	0.0	"ion transport"
GO:0005634	5227	2877	142	94	0.00403123575736283	0.08703073512202354	0.0	"nucleus"
GO:0016477	5227	363	142	19	0.004040582661300033	0.08703073512202354	0.0	"cell migration"
GO:0044249	5227	2175	142	75	0.004121274602177042	0.08703073512202354	0.0	"cellular biosynthetic process"
GO:0008360	5227	57	142	6	0.004197954830614263	0.08703073512202354	6.315939261393406E-136	"regulation of cell shape"
GO:0007156	5227	25	142	4	0.004235525907423898	0.08703073512202354	1.816762845556705E-68	"homophilic cell adhesion via plasma membrane adhesion molecules"
GO:0070572	5227	4	142	2	0.0042422662614871156	0.08703073512202354	3.2188435841173355E-14	"positive regulation of neuron projection regeneration"
GO:0042074	5227	4	142	2	0.0042422662614871156	0.08703073512202354	3.2188435841173355E-14	"cell migration involved in gastrulation"
GO:0043532	5227	4	142	2	0.0042422662614871156	0.08703073512202354	3.2188435841173355E-14	"angiostatin binding"
GO:0048680	5227	4	142	2	0.0042422662614871156	0.08703073512202354	3.2188435841173355E-14	"positive regulation of axon regeneration"
GO:0090322	5227	4	142	2	0.0042422662614871156	0.08703073512202354	3.2188435841173355E-14	"regulation of superoxide metabolic process"
GO:0090649	5227	4	142	2	0.0042422662614871156	0.08703073512202354	3.2188435841173355E-14	"response to oxygen-glucose deprivation"
GO:0060008	5227	4	142	2	0.0042422662614871156	0.08703073512202354	3.2188435841173355E-14	"Sertoli cell differentiation"
GO:0097100	5227	4	142	2	0.0042422662614871156	0.08703073512202354	3.2188435841173355E-14	"supercoiled DNA binding"
GO:0034250	5227	76	142	7	0.004307312039331634	0.08760665989009706	8.436862902828477E-172	"positive regulation of cellular amide metabolic process"
GO:0006986	5227	76	142	7	0.004307312039331634	0.08760665989009706	8.436862902828477E-172	"response to unfolded protein"
GO:0097190	5227	210	142	13	0.004359267543109889	0.08811029168612523	0.0	"apoptotic signaling pathway"
GO:0048518	5227	1895	142	67	0.004369259030647696	0.08811029168612523	0.0	"positive regulation of biological process"
GO:0071704	5227	3594	142	112	0.0044072608207145645	0.08821031013549903	0.0	"organic substance metabolic process"
GO:0071705	5227	991	142	40	0.004411446191625506	0.08821031013549903	0.0	"nitrogen compound transport"
GO:0019222	5227	2326	142	79	0.004495782134382834	0.08945056649382127	0.0	"regulation of metabolic process"
GO:0046907	5227	929	142	38	0.004511222914543845	0.08945056649382127	0.0	"intracellular transport"
GO:0051246	5227	930	142	38	0.004596565762352909	0.09038700659075846	0.0	"regulation of protein metabolic process"
GO:0072562	5227	13	142	3	0.004596596030464821	0.09038700659075846	2.907259206484256E-39	"blood microparticle"
GO:0034613	5227	995	142	40	0.004744405873840701	0.09290801419888878	0.0	"cellular protein localization"
GO:0044238	5227	3478	142	109	0.004791617963171619	0.09344640957806707	0.0	"primary metabolic process"
GO:0043226	5227	4474	142	132	0.004837890411486128	0.09396214204931459	0.0	"organelle"
GO:0048513	5227	934	142	38	0.004951967493523416	0.09520311189340132	0.0	"animal organ development"
GO:0045216	5227	59	142	6	0.004986630782856288	0.09520311189340132	8.0876225558818E-140	"cell-cell junction organization"
GO:0016363	5227	59	142	6	0.004986630782856288	0.09520311189340132	8.0876225558818E-140	"nuclear matrix"
GO:0030029	5227	264	142	15	0.005015671230699295	0.09520311189340132	0.0	"actin filament-based process"
GO:0009889	5227	1491	142	55	0.005016321826626777	0.09520311189340132	0.0	"regulation of biosynthetic process"
GO:0048646	5227	290	142	16	0.005022320737149257	0.09520311189340132	0.0	"anatomical structure formation involved in morphogenesis"
