ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0031622	10467	2	33	2	9.639643296023466E-6	0.001014076015257621	1.8256900181835124E-8	"positive regulation of fever generation"
GO:0007565	10467	93	33	5	9.687626208613435E-6	0.001014076015257621	2.4992411074065E-230	"female pregnancy"
GO:0032496	10467	162	33	6	9.817597566027796E-6	0.001014076015257621	0.0	"response to lipopolysaccharide"
GO:0002237	10467	171	33	6	1.3376745176374679E-5	0.001326438051689313	0.0	"response to molecule of bacterial origin"
GO:0005125	10467	48	33	4	1.4447737562119577E-5	0.0013315912365641364	1.546378195180695E-132	"cytokine activity"
GO:0097529	10467	101	33	5	1.4503010644304834E-5	0.0013315912365641364	1.5222561732925662E-246	"myeloid leukocyte migration"
GO:0044706	10467	102	33	5	1.5216523099327287E-5	0.0013472057415440124	1.4978789279959498E-248	"multi-multicellular organism process"
GO:0030595	10467	103	33	5	1.5957152357184184E-5	0.0013640614032227444	1.4884855724280537E-250	"leukocyte chemotaxis"
GO:0006953	10467	17	33	3	1.8841278479001945E-5	0.0015569176449815275	1.6585804963759206E-54	"acute-phase response"
GO:0071709	10467	53	33	4	2.15026901024086E-5	0.001719521573028094	4.341280926507119E-144	"membrane assembly"
GO:0006952	10467	814	33	11	2.315153703771219E-5	0.0017604175810926749	0.0	"defense response"
GO:0072359	10467	522	33	9	2.3434360700305876E-5	0.0017604175810926749	0.0	"circulatory system development"
GO:0044091	10467	56	33	4	2.6791913743737278E-5	0.0019534457109036682	6.394914838471083E-151	"membrane biogenesis"
GO:0001660	10467	3	33	2	2.8861819722789488E-5	0.0019772149585301126	5.233702871076909E-12	"fever generation"
GO:0099503	10467	536	33	9	2.891312093272615E-5	0.0019772149585301126	0.0	"secretory vesicle"
GO:0034097	10467	680	33	10	2.9510671022837505E-5	0.0019772149585301126	0.0	"response to cytokine"
GO:0002526	10467	60	33	4	3.52562710900972E-5	0.0023000077903250252	6.374137219102778E-160	"acute inflammatory response"
GO:0070286	10467	21	33	3	3.653572196569288E-5	0.002322360378280837	1.998923493440188E-65	"axonemal dynein complex assembly"
GO:0048731	10467	2293	33	18	4.238331129623753E-5	0.002626705717584321	0.0	"system development"
GO:0006928	10467	1225	33	13	4.3486000757578153E-5	0.00262931209458625	0.0	"movement of cell or subcellular component"
GO:0032502	10467	3076	33	21	4.6067277245442686E-5	0.0027190661974155336	0.0	"developmental process"
GO:0007275	10467	2568	33	19	5.044457172179944E-5	0.0028970282751377935	0.0	"multicellular organism development"
GO:0050729	10467	66	33	4	5.141962247118311E-5	0.0028970282751377935	3.286953017817327E-173	"positive regulation of inflammatory response"
GO:0048856	10467	2843	33	20	5.566606821209059E-5	0.0029752991421766553	0.0	"anatomical structure development"
GO:0060326	10467	134	33	5	5.677972191101592E-5	0.0029752991421766553	1.03426555125505E-310	"cell chemotaxis"
GO:0031394	10467	4	33	2	5.760966471338421E-5	0.0029752991421766553	2.000650944591944E-15	"positive regulation of prostaglandin biosynthetic process"
GO:0031652	10467	4	33	2	5.760966471338421E-5	0.0029752991421766553	2.000650944591944E-15	"positive regulation of heat generation"
GO:0045765	10467	139	33	5	6.762033216820758E-5	0.0034210368049997263	4.2406E-320	"regulation of angiogenesis"
GO:0040011	10467	920	33	11	7.212384920391104E-5	0.0035206009195035072	0.0	"locomotion"
GO:0006959	10467	72	33	4	7.242865949765182E-5	0.0035206009195035072	2.924765465113719E-186	"humoral immune response"
GO:0060429	10467	611	33	9	8.068230199242556E-5	0.003846373589215826	0.0	"epithelium development"
GO:0032103	10467	145	33	5	8.26673630636298E-5	0.003866648925183741	0.0	"positive regulation of response to external stimulus"
GO:0019730	10467	28	33	3	8.864933578512031E-5	0.004069661174283579	8.806760639182359E-84	"antimicrobial humoral response"
GO:0043588	10467	149	33	5	9.405011440270557E-5	0.00409575928036671	0.0	"skin development"
GO:2001280	10467	5	33	2	9.58265583950259E-5	0.00409575928036671	9.560598989770077E-19	"positive regulation of unsaturated fatty acid biosynthetic process"
GO:0031392	10467	5	33	2	9.58265583950259E-5	0.00409575928036671	9.560598989770077E-19	"regulation of prostaglandin biosynthetic process"
GO:0031650	10467	5	33	2	9.58265583950259E-5	0.00409575928036671	9.560598989770077E-19	"regulation of heat generation"
GO:0071345	10467	631	33	9	1.0347061140992075E-4	0.00434751941839311	0.0	"cellular response to cytokine stimulus"
GO:1901342	10467	155	33	5	1.1334615303041781E-4	0.004668710939671088	0.0	"regulation of vasculature development"
GO:0005615	10467	1547	33	14	1.1488155196447616E-4	0.004668710939671088	0.0	"extracellular space"
GO:0009605	10467	1160	33	12	1.2461628749023266E-4	0.004982641559488496	0.0	"response to external stimulus"
GO:0006950	10467	2251	33	17	1.390123152402972E-4	0.005307876613262001	0.0	"response to stress"
GO:0038023	10467	657	33	9	1.410331929073236E-4	0.005307876613262001	0.0	"signaling receptor activity"
GO:0060089	10467	657	33	9	1.410331929073236E-4	0.005307876613262001	0.0	"molecular transducer activity"
GO:2001279	10467	6	33	2	1.4345612468275677E-4	0.005307876613262001	5.483042815761693E-22	"regulation of unsaturated fatty acid biosynthetic process"
GO:0031649	10467	6	33	2	1.4345612468275677E-4	0.005307876613262001	5.483042815761693E-22	"heat generation"
GO:0048870	10467	824	33	10	1.504623483630946E-4	0.005405741472349442	0.0	"cell motility"
GO:0051674	10467	824	33	10	1.504623483630946E-4	0.005405741472349442	0.0	"localization of cell"
GO:0008544	10467	169	33	5	1.701924494033798E-4	0.006027244029585408	0.0	"epidermis development"
GO:0009617	10467	271	33	6	1.7522712132557263E-4	0.006052732218936569	0.0	"response to bacterium"
GO:0044421	10467	1608	33	14	1.757953690050153E-4	0.006052732218936569	0.0	"extracellular region part"
GO:0030216	10467	91	33	4	1.8039907240574208E-4	0.006126154801285406	3.144527868773155E-226	"keratinocyte differentiation"
GO:0007009	10467	92	33	4	1.881814254562362E-4	0.006304077752783912	2.788131880579546E-228	"plasma membrane organization"
GO:0045986	10467	7	33	2	2.004422303761648E-4	0.006625283854700167	3.668989552653614E-25	"negative regulation of smooth muscle contraction"
GO:0002274	10467	410	33	7	2.3719477881131273E-4	0.00763643969705512	0.0	"myeloid leukocyte activation"
GO:0035239	10467	410	33	7	2.3719477881131273E-4	0.00763643969705512	0.0	"tube morphogenesis"
GO:0006935	10467	292	33	6	2.6269313498800714E-4	0.008265264399765012	0.0	"chemotaxis"
GO:0070486	10467	8	33	2	2.6672898426026664E-4	0.008265264399765012	2.8061105565369163E-28	"leukocyte aggregation"
GO:0030728	10467	8	33	2	2.6672898426026664E-4	0.008265264399765012	2.8061105565369163E-28	"ovulation"
GO:0042330	10467	294	33	6	2.725506071482752E-4	0.00834139450766141	0.0	"taxis"
GO:0008219	10467	1261	33	12	2.7750064209800017E-4	0.008389318192206615	0.0	"cell death"
GO:0010466	10467	104	33	4	3.01547808906759E-4	0.009006470099757295	1.4936559198659427E-252	"negative regulation of peptidase activity"
GO:0030162	10467	431	33	7	3.2196751370291776E-4	0.009501874600827775	0.0	"regulation of proteolysis"
GO:0005126	10467	107	33	4	3.361932911535194E-4	0.009690967078715983	1.5988169604878079E-258	"cytokine receptor binding"
GO:0048018	10467	107	33	4	3.361932911535194E-4	0.009690967078715983	1.5988169604878079E-258	"receptor ligand activity"
GO:0003341	10467	44	33	3	3.4627964193622874E-4	0.009866979682297827	3.905954661950867E-123	"cilium movement"
GO:0016477	10467	744	33	9	3.6022669428463223E-4	0.010147749717404583	0.0	"cell migration"
GO:0001568	10467	317	33	6	4.083226825717732E-4	0.011373392472982313	0.0	"blood vessel development"
GO:0006955	10467	1119	33	11	4.153478780447682E-4	0.011409281026749714	0.0	"immune response"
GO:0034356	10467	10	33	2	4.269820763337413E-4	0.011409281026749714	2.308917878096056E-34	"NAD biosynthesis via nicotinamide riboside salvage pathway"
GO:0002675	10467	10	33	2	4.269820763337413E-4	0.011409281026749714	2.308917878096056E-34	"positive regulation of acute inflammatory response"
GO:0009612	10467	114	33	4	4.280206274658021E-4	0.011409281026749714	2.5937505400717936E-272	"response to mechanical stimulus"
GO:0030855	10467	322	33	6	4.438610167489323E-4	0.011705653835325566	0.0	"epithelial cell differentiation"
GO:0009913	10467	118	33	4	4.878824487610033E-4	0.012598547817484658	4.160435250451063E-280	"epidermal cell differentiation"
GO:0030545	10467	118	33	4	4.878824487610033E-4	0.012598547817484658	4.160435250451063E-280	"receptor regulator activity"
GO:0043207	10467	464	33	7	5.03236386999637E-4	0.01272982656502143	0.0	"response to external biotic stimulus"
GO:0051707	10467	464	33	7	5.03236386999637E-4	0.01272982656502143	0.0	"response to other organism"
GO:0036159	10467	11	33	2	5.208378339830887E-4	0.012783732578654224	2.428812915673878E-37	"inner dynein arm assembly"
GO:0045095	10467	11	33	2	5.208378339830887E-4	0.012783732578654224	2.428812915673878E-37	"keratin filament"
GO:0045723	10467	11	33	2	5.208378339830887E-4	0.012783732578654224	2.428812915673878E-37	"positive regulation of fatty acid biosynthetic process"
GO:2001242	10467	122	33	4	5.534983421796342E-4	0.013391540471529255	7.650158720116552E-288	"regulation of intrinsic apoptotic signaling pathway"
GO:0001944	10467	336	33	6	5.564052717093639E-4	0.013391540471529255	0.0	"vasculature development"
GO:0042119	10467	338	33	6	5.741524703086622E-4	0.013685807441299748	0.0	"neutrophil activation"
GO:0072358	10467	340	33	6	5.923392693368527E-4	0.013984848082724361	0.0	"cardiovascular system development"
GO:0007417	10467	478	33	7	6.014501203037095E-4	0.014057576889754165	0.0	"central nervous system development"
GO:0036230	10467	342	33	6	6.109732463458624E-4	0.014057576889754165	0.0	"granulocyte activation"
GO:0001659	10467	12	33	2	6.237730769959492E-4	0.014057576889754165	2.7874670034475555E-40	"temperature homeostasis"
GO:0002827	10467	12	33	2	6.237730769959492E-4	0.014057576889754165	2.7874670034475555E-40	"positive regulation of T-helper 1 type immune response"
GO:0008009	10467	12	33	2	6.237730769959492E-4	0.014057576889754165	2.7874670034475555E-40	"chemokine activity"
GO:0061024	10467	1377	33	12	6.313798617489784E-4	0.014100816912393852	0.0	"membrane organization"
GO:0009607	10467	486	33	7	6.641166299399949E-4	0.014699510050189709	0.0	"response to biotic stimulus"
GO:0052547	10467	228	33	5	6.769753126526281E-4	0.014851520354565178	0.0	"regulation of peptidase activity"
GO:0001525	10467	229	33	5	6.905383413884851E-4	0.015016180248263636	0.0	"angiogenesis"
GO:0051346	10467	230	33	5	7.043047375409079E-4	0.015095168186323693	0.0	"negative regulation of hydrolase activity"
GO:0048565	10467	56	33	3	7.063491365927989E-4	0.015095168186323693	6.394914838471083E-151	"digestive tract development"
GO:0002376	10467	1617	33	13	7.463949382585633E-4	0.015814641469598108	0.0	"immune system process"
GO:0035295	10467	501	33	7	7.95645218726284E-4	0.016715292349342867	0.0	"tube development"
GO:0033198	10467	14	33	2	8.566634771417736E-4	0.017550981486235177	4.641673518481425E-46	"response to ATP"
GO:0010575	10467	14	33	2	8.566634771417736E-4	0.017550981486235177	4.641673518481425E-46	"positive regulation of vascular endothelial growth factor production"
GO:0045932	10467	14	33	2	8.566634771417736E-4	0.017550981486235177	4.641673518481425E-46	"negative regulation of muscle contraction"
GO:0004175	10467	372	33	6	9.494933206741962E-4	0.0192933929668142	0.0	"endopeptidase activity"
GO:0045933	10467	15	33	2	9.865099540844729E-4	0.019612137997543896	6.660777076141565E-49	"positive regulation of muscle contraction"
GO:0021591	10467	15	33	2	9.865099540844729E-4	0.019612137997543896	6.660777076141565E-49	"ventricular system development"
GO:0046683	10467	63	33	3	9.968250857969065E-4	0.019612137997543896	1.3478203889160702E-166	"response to organophosphorus"
GO:0055123	10467	63	33	3	9.968250857969065E-4	0.019612137997543896	1.3478203889160702E-166	"digestive system development"
GO:0004871	10467	863	33	9	0.0010644185390498355	0.020777114632319228	0.0	"signal transducer activity"
GO:0048646	10467	531	33	7	0.0011207906011161829	0.02113194542378486	0.0	"anatomical structure formation involved in morphogenesis"
GO:0001516	10467	16	33	2	0.0011252185542313842	0.02113194542378486	1.0196367510380594E-51	"prostaglandin biosynthetic process"
GO:0002825	10467	16	33	2	0.0011252185542313842	0.02113194542378486	1.0196367510380594E-51	"regulation of T-helper 1 type immune response"
GO:0003351	10467	16	33	2	0.0011252185542313842	0.02113194542378486	1.0196367510380594E-51	"epithelial cilium movement"
GO:0046457	10467	16	33	2	0.0011252185542313842	0.02113194542378486	1.0196367510380594E-51	"prostanoid biosynthetic process"
GO:0032101	10467	386	33	6	0.0011501983581238492	0.021438659622473853	0.0	"regulation of response to external stimulus"
GO:0140096	10467	2161	33	15	0.001163662341678424	0.02149487021279582	0.0	"catalytic activity, acting on a protein"
GO:2001234	10467	149	33	4	0.0011705556590267993	0.02149487021279582	0.0	"negative regulation of apoptotic signaling pathway"
GO:0045321	10467	706	33	8	0.0012606887569214607	0.022979760503002215	0.0	"leukocyte activation"
GO:0010574	10467	17	33	2	0.0012727355243301152	0.023030009962148584	1.6585804963759206E-54	"regulation of vascular endothelial growth factor production"
GO:0005102	10467	710	33	8	0.0013076615324353457	0.023490528542805957	0.0	"signaling receptor binding"
GO:2001243	10467	70	33	3	0.0013536246716409012	0.024141263028761108	6.184071691746072E-182	"negative regulation of intrinsic apoptotic signaling pathway"
GO:0045111	10467	71	33	3	0.0014103188467474922	0.02426376168830263	4.223036357725349E-184	"intermediate filament cytoskeleton"
GO:0014074	10467	71	33	3	0.0014103188467474922	0.02426376168830263	4.223036357725349E-184	"response to purine-containing compound"
GO:0006940	10467	18	33	2	0.0014290073442889003	0.02426376168830263	2.8568850655242085E-57	"regulation of smooth muscle contraction"
GO:0010573	10467	18	33	2	0.0014290073442889003	0.02426376168830263	2.8568850655242085E-57	"vascular endothelial growth factor production"
GO:0044458	10467	18	33	2	0.0014290073442889003	0.02426376168830263	2.8568850655242085E-57	"motile cilium assembly"
GO:0045923	10467	18	33	2	0.0014290073442889003	0.02426376168830263	2.8568850655242085E-57	"positive regulation of fatty acid metabolic process"
GO:0014002	10467	18	33	2	0.0014290073442889003	0.02426376168830263	2.8568850655242085E-57	"astrocyte development"
GO:0042060	10467	271	33	5	0.0014688624900880975	0.024603446708975633	0.0	"wound healing"
GO:0048514	10467	271	33	5	0.0014688624900880975	0.024603446708975633	0.0	"blood vessel morphogenesis"
GO:2001233	10467	272	33	5	0.001493021344389364	0.024760732183807983	0.0	"regulation of apoptotic signaling pathway"
GO:0007166	10467	1515	33	12	0.0014982290550912454	0.024760732183807983	0.0	"cell surface receptor signaling pathway"
GO:0007165	10467	3268	33	19	0.001520607299615024	0.024867969528856396	0.0	"signal transduction"
GO:0016192	10467	1518	33	12	0.001524780705278811	0.024867969528856396	0.0	"vesicle-mediated transport"
GO:1903524	10467	20	33	2	0.0017676026139691143	0.028453810909282045	9.944168445712315E-63	"positive regulation of blood circulation"
GO:0042379	10467	20	33	2	0.0017676026139691143	0.028453810909282045	9.944168445712315E-63	"chemokine receptor binding"
GO:0045861	10467	168	33	4	0.001822329939820369	0.029145522069772223	0.0	"negative regulation of proteolysis"
GO:0010033	10467	1779	33	13	0.00186378727582195	0.029617491389503935	0.0	"response to organic substance"
GO:0070098	10467	21	33	2	0.0019498201815536759	0.030592431835895963	1.998923493440188E-65	"chemokine-mediated signaling pathway"
GO:0050873	10467	21	33	2	0.0019498201815536759	0.030592431835895963	1.998923493440188E-65	"brown fat cell differentiation"
GO:0010469	10467	173	33	4	0.002028727614212808	0.03163028777128019	0.0	"regulation of signaling receptor activity"
GO:0034405	10467	22	33	2	0.0021405808329453967	0.032756172128837274	4.20987142022703E-68	"response to fluid shear stress"
GO:0002369	10467	22	33	2	0.0021405808329453967	0.032756172128837274	4.20987142022703E-68	"T cell cytokine production"
GO:0045744	10467	22	33	2	0.0021405808329453967	0.032756172128837274	4.20987142022703E-68	"negative regulation of G-protein coupled receptor protein signaling pathway"
GO:0048871	10467	176	33	4	0.0021600682835055686	0.032851590643008	0.0	"multicellular organismal homeostasis"
GO:0001775	10467	770	33	8	0.002197945624873145	0.033130375617360604	0.0	"cell activation"
GO:0050727	10467	177	33	4	0.0022051278648102055	0.033130375617360604	0.0	"regulation of inflammatory response"
GO:0032890	10467	23	33	2	0.002339832201010655	0.03494243389340611	9.270181202943603E-71	"regulation of organic acid transport"
GO:0007568	10467	184	33	4	0.002538949463662869	0.035688157562715185	0.0	"aging"
GO:0043086	10467	451	33	6	0.0025435111208474684	0.035688157562715185	0.0	"negative regulation of catalytic activity"
GO:0042304	10467	24	33	2	0.002547522146465375	0.035688157562715185	2.1302599470676894E-73	"regulation of fatty acid biosynthetic process"
GO:0016043	10467	4955	33	24	0.00273610698473621	0.035688157562715185	0.0	"cellular component organization"
GO:0007566	10467	25	33	2	0.0027635987573875983	0.035688157562715185	5.099731751110878E-76	"embryo implantation"
GO:0046456	10467	25	33	2	0.0027635987573875983	0.035688157562715185	5.099731751110878E-76	"icosanoid biosynthetic process"
GO:0048869	10467	2097	33	14	0.0027765099392048393	0.035688157562715185	0.0	"cellular developmental process"
GO:0023052	10467	3426	33	19	0.0028216640284364353	0.035688157562715185	0.0	"signaling"
GO:0044092	10467	629	33	7	0.0029651748619738674	0.035688157562715185	0.0	"negative regulation of molecular function"
GO:0007154	10467	3440	33	19	0.002973813166654124	0.035688157562715185	0.0	"cell communication"
GO:1904407	10467	26	33	2	0.002988010348038896	0.035688157562715185	1.269804879602406E-78	"positive regulation of nitric oxide metabolic process"
GO:0006636	10467	26	33	2	0.002988010348038896	0.035688157562715185	1.269804879602406E-78	"unsaturated fatty acid biosynthetic process"
GO:0006692	10467	26	33	2	0.002988010348038896	0.035688157562715185	1.269804879602406E-78	"prostanoid metabolic process"
GO:0006693	10467	26	33	2	0.002988010348038896	0.035688157562715185	1.269804879602406E-78	"prostaglandin metabolic process"
GO:0042088	10467	26	33	2	0.002988010348038896	0.035688157562715185	1.269804879602406E-78	"T-helper 1 type immune response"
GO:0045429	10467	26	33	2	0.002988010348038896	0.035688157562715185	1.269804879602406E-78	"positive regulation of nitric oxide biosynthetic process"
GO:0015807	10467	26	33	2	0.002988010348038896	0.035688157562715185	1.269804879602406E-78	"L-amino acid transport"
GO:0033993	10467	469	33	6	0.0030932578681441363	0.035688157562715185	0.0	"response to lipid"
GO:0008233	10467	814	33	8	0.003115594436071245	0.035688157562715185	0.0	"peptidase activity"
GO:0060541	10467	94	33	3	0.0031486986458868433	0.035688157562715185	2.2645909398124486E-232	"respiratory system development"
GO:1900924	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"negative regulation of glycine import across plasma membrane"
GO:1900923	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"regulation of glycine import across plasma membrane"
GO:0001661	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"conditioned taste aversion"
GO:0035504	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"regulation of myosin light chain kinase activity"
GO:0035505	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"positive regulation of myosin light chain kinase activity"
GO:1903804	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"glycine import across plasma membrane"
GO:1905377	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"response to D-galactose"
GO:0004912	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"interleukin-3 receptor activity"
GO:1905503	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"regulation of motile cilium assembly"
GO:0070488	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"neutrophil aggregation"
GO:1905505	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"positive regulation of motile cilium assembly"
GO:0070839	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"divalent metal ion export"
GO:0038195	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"urokinase plasminogen activator signaling pathway"
GO:0071471	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"cellular response to non-ionic osmotic stress"
GO:0071877	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway"
GO:0071881	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"adenylate cyclase-inhibiting adrenergic receptor signaling pathway"
GO:0072287	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"metanephric distal tubule morphogenesis"
GO:0006876	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"cellular cadmium ion homeostasis"
GO:0140194	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"negative regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway involved in heart process"
GO:0140193	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway involved in heart process"
GO:0010335	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"response to non-ionic osmotic stress"
GO:0047280	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"nicotinamide phosphoribosyltransferase activity"
GO:0015707	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"nitrite transport"
GO:0051916	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"granulocyte colony-stimulating factor binding"
GO:0019978	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"interleukin-3 binding"
GO:0086096	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"adenylate cyclase-inhibiting adrenergic receptor signaling pathway involved in heart process"
GO:0055073	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"cadmium ion homeostasis"
GO:1990718	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"axonemal central pair projection"
GO:0090362	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"positive regulation of platelet-derived growth factor production"
GO:0060557	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"positive regulation of vitamin D biosynthetic process"
GO:0060559	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"positive regulation of calcidiol 1-monooxygenase activity"
GO:0030377	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"urokinase plasminogen activator receptor activity"
GO:0032227	10467	1	33	1	0.003152765835512152	0.035688157562715185	9.553835865111024E-5	"negative regulation of synaptic transmission, dopaminergic"
GO:0050805	10467	27	33	2	0.0032207054581505044	0.036291494685250454	3.283663609736946E-81	"negative regulation of synaptic transmission"
GO:0002443	10467	474	33	6	0.0032607641772121228	0.03651001996441515	0.0	"leukocyte mediated immunity"
GO:0005886	10467	4365	33	22	0.0032830945162196524	0.03651001996441515	0.0	"plasma membrane"
GO:0022607	10467	3184	33	18	0.0032842817475048722	0.03651001996441515	0.0	"cellular component assembly"
GO:0050794	10467	5706	33	26	0.0033799364069410707	0.0374056355036023	0.0	"regulation of cellular process"
GO:0009611	10467	329	33	5	0.003424056607118456	0.03771726732485316	0.0	"response to wounding"
GO:0006508	10467	1227	33	10	0.0034582933314187304	0.03771726732485316	0.0	"proteolysis"
GO:0061900	10467	28	33	2	0.0034616328521671637	0.03771726732485316	8.806760639182359E-84	"glial cell activation"
GO:0043312	10467	330	33	5	0.0034689539935726177	0.03771726732485316	0.0	"neutrophil degranulation"
GO:0045055	10467	481	33	6	0.0035066474778423238	0.03787779139472049	0.0	"regulated exocytosis"
GO:0002283	10467	331	33	5	0.003514276732870397	0.03787779139472049	0.0	"neutrophil activation involved in immune response"
GO:0004197	10467	202	33	4	0.003554492853087816	0.03814540165716318	0.0	"cysteine-type endopeptidase activity"
GO:0002446	10467	335	33	5	0.0036998676470483037	0.039474669402194504	0.0	"neutrophil mediated immunity"
GO:0071944	10467	4401	33	22	0.0037102049095245337	0.039474669402194504	0.0	"cell periphery"
GO:0044057	10467	205	33	4	0.0037471240629821803	0.03953057677006837	0.0	"regulation of system process"
GO:0048199	10467	336	33	5	0.0037473519729592846	0.03953057677006837	0.0	"vesicle targeting, to, from or within Golgi"
GO:0010951	10467	101	33	3	0.0038564688865253154	0.04041532989767076	1.5222561732925662E-246	"negative regulation of endopeptidase activity"
GO:0097193	10467	207	33	4	0.003879430942479628	0.04041532989767076	0.0	"intrinsic apoptotic signaling pathway"
GO:0003008	10467	660	33	7	0.0038801325194213953	0.04041532989767076	0.0	"system process"
GO:0051240	10467	844	33	8	0.003898138779408546	0.04043299595880245	0.0	"positive regulation of multicellular organismal process"
GO:0032729	10467	30	33	2	0.003967980667757889	0.04090510962532687	7.031682537678789E-89	"positive regulation of interferon-gamma production"
GO:0071840	10467	5068	33	24	0.003976656482333109	0.04090510962532687	0.0	"cellular component organization or biogenesis"
GO:1901700	10467	852	33	8	0.004130860793857584	0.0423157186279874	0.0	"response to oxygen-containing compound"
GO:0052548	10467	211	33	4	0.004153533496966966	0.04237287876123913	0.0	"regulation of endopeptidase activity"
