ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0005520	3299	7	31	2	0.0017430569572427796	0.0679792213324684	1.1926710426007523E-21	"insulin-like growth factor binding"
GO:0042533	3299	7	31	2	0.0017430569572427796	0.0679792213324684	1.1926710426007523E-21	"tumor necrosis factor biosynthetic process"
GO:0042534	3299	7	31	2	0.0017430569572427796	0.0679792213324684	1.1926710426007523E-21	"regulation of tumor necrosis factor biosynthetic process"
GO:0032451	3299	7	31	2	0.0017430569572427796	0.0679792213324684	1.1926710426007523E-21	"demethylase activity"
GO:0032452	3299	7	31	2	0.0017430569572427796	0.0679792213324684	1.1926710426007523E-21	"histone demethylase activity"
GO:0055065	3299	98	31	5	0.0019207988300238522	0.07291523593080174	6.380631345678204E-191	"metal ion homeostasis"
GO:0003824	3299	1553	31	23	0.001925431029171573	0.07291523593080174	0.0	"catalytic activity"
GO:0001944	3299	200	31	7	0.0020439502332083486	0.07522312618835796	0.0	"vasculature development"
GO:0072358	3299	200	31	7	0.0020439502332083486	0.07522312618835796	0.0	"cardiovascular system development"
GO:2000351	3299	8	31	2	0.0023104827495636754	0.0784063821377907	2.8983500427659256E-24	"regulation of endothelial cell apoptotic process"
GO:1903671	3299	8	31	2	0.0023104827495636754	0.0784063821377907	2.8983500427659256E-24	"negative regulation of sprouting angiogenesis"
GO:0006482	3299	8	31	2	0.0023104827495636754	0.0784063821377907	2.8983500427659256E-24	"protein demethylation"
GO:0008214	3299	8	31	2	0.0023104827495636754	0.0784063821377907	2.8983500427659256E-24	"protein dealkylation"
GO:0048662	3299	8	31	2	0.0023104827495636754	0.0784063821377907	2.8983500427659256E-24	"negative regulation of smooth muscle cell proliferation"
GO:0016577	3299	8	31	2	0.0023104827495636754	0.0784063821377907	2.8983500427659256E-24	"histone demethylation"
GO:0046914	3299	205	31	7	0.002357008725969864	0.07895979231999044	0.0	"transition metal ion binding"
GO:0065008	3299	787	31	15	0.0024109941270434765	0.07974591967043804	0.0	"regulation of biological quality"
GO:0048856	3299	1161	31	19	0.00259258860267033	0.08468042523471966	0.0	"anatomical structure development"
GO:0014070	3299	210	31	7	0.0027063193718084213	0.08730385825352352	0.0	"response to organic cyclic compound"
GO:0072359	3299	271	31	8	0.0027710420573127284	0.08786713845522814	0.0	"circulatory system development"
GO:0048583	3299	893	31	16	0.00305239019227554	0.08786713845522814	0.0	"regulation of response to stimulus"
GO:0042325	3299	342	31	9	0.0031620080029668824	0.08786713845522814	0.0	"regulation of phosphorylation"
GO:0051239	3299	641	31	13	0.0032270131280690293	0.08786713845522814	0.0	"regulation of multicellular organismal process"
GO:0007569	3299	33	31	3	0.0033881473524800102	0.08786713845522814	7.976398395648677E-80	"cell aging"
GO:0043244	3299	33	31	3	0.0033881473524800102	0.08786713845522814	7.976398395648677E-80	"regulation of protein complex disassembly"
GO:0071456	3299	69	31	4	0.0036026055222372977	0.08786713845522814	5.96931820181897E-145	"cellular response to hypoxia"
GO:0005978	3299	10	31	2	0.003669999707723971	0.08786713845522814	2.409181749703443E-29	"glycogen biosynthetic process"
GO:0072577	3299	10	31	2	0.003669999707723971	0.08786713845522814	2.409181749703443E-29	"endothelial cell apoptotic process"
GO:0009250	3299	10	31	2	0.003669999707723971	0.08786713845522814	2.409181749703443E-29	"glucan biosynthetic process"
GO:0010661	3299	10	31	2	0.003669999707723971	0.08786713845522814	2.409181749703443E-29	"positive regulation of muscle cell apoptotic process"
GO:0031341	3299	10	31	2	0.003669999707723971	0.08786713845522814	2.409181749703443E-29	"regulation of cell killing"
GO:0006468	3299	420	31	10	0.0037027157939551803	0.08786713845522814	0.0	"protein phosphorylation"
GO:0010038	3299	70	31	4	0.003795967713025903	0.08786713845522814	1.2936602914166815E-146	"response to metal ion"
GO:0048523	3299	1101	31	18	0.003949286331172298	0.08786713845522814	0.0	"negative regulation of cellular process"
GO:0030336	3299	71	31	4	0.003996298675633032	0.08786713845522814	2.844530216486652E-148	"negative regulation of cell migration"
GO:0030334	3299	226	31	7	0.004100607167539145	0.08786713845522814	0.0	"regulation of cell migration"
GO:0043062	3299	117	31	5	0.004177850826788179	0.08786713845522814	7.113710752149985E-219	"extracellular structure organization"
GO:0055080	3299	117	31	5	0.004177850826788179	0.08786713845522814	7.113710752149985E-219	"cation homeostasis"
GO:0042981	3299	358	31	9	0.004323091891240233	0.08786713845522814	0.0	"regulation of apoptotic process"
GO:0098771	3299	118	31	5	0.004333861833904033	0.08786713845522814	2.6380197006718436E-220	"inorganic ion homeostasis"
GO:0008219	3299	505	31	11	0.004441422263642002	0.08786713845522814	0.0	"cell death"
GO:0001909	3299	11	31	2	0.004459360833498983	0.08786713845522814	8.057464045801833E-32	"leukocyte mediated cytotoxicity"
GO:0001968	3299	11	31	2	0.004459360833498983	0.08786713845522814	8.057464045801833E-32	"fibronectin binding"
GO:1903846	3299	11	31	2	0.004459360833498983	0.08786713845522814	8.057464045801833E-32	"positive regulation of cellular response to transforming growth factor beta stimulus"
GO:0071385	3299	11	31	2	0.004459360833498983	0.08786713845522814	8.057464045801833E-32	"cellular response to glucocorticoid stimulus"
GO:0071384	3299	11	31	2	0.004459360833498983	0.08786713845522814	8.057464045801833E-32	"cellular response to corticosteroid stimulus"
GO:0030511	3299	11	31	2	0.004459360833498983	0.08786713845522814	8.057464045801833E-32	"positive regulation of transforming growth factor beta receptor signaling pathway"
GO:0043067	3299	360	31	9	0.004489388682047854	0.08786713845522814	0.0	"regulation of programmed cell death"
GO:0031399	3299	434	31	10	0.004716421031464177	0.08786713845522814	0.0	"regulation of protein modification process"
GO:0043065	3299	174	31	6	0.004822264356227981	0.08786713845522814	4.230921667989641E-295	"positive regulation of apoptotic process"
GO:0043068	3299	174	31	6	0.004822264356227981	0.08786713845522814	4.230921667989641E-295	"positive regulation of programmed cell death"
GO:0006091	3299	121	31	5	0.004827066665816904	0.08786713845522814	1.4174583129510705E-224	"generation of precursor metabolites and energy"
GO:2000146	3299	75	31	4	0.004869690316474086	0.08786713845522814	7.656535803094356E-155	"negative regulation of cell motility"
GO:0002040	3299	38	31	3	0.0050749831692411	0.08786713845522814	1.2968539636395709E-89	"sprouting angiogenesis"
GO:0045103	3299	12	31	2	0.005319999732479546	0.08786713845522814	2.9406803086920522E-34	"intermediate filament-based process"
GO:0045104	3299	12	31	2	0.005319999732479546	0.08786713845522814	2.9406803086920522E-34	"intermediate filament cytoskeleton organization"
GO:0016529	3299	12	31	2	0.005319999732479546	0.08786713845522814	2.9406803086920522E-34	"sarcoplasmic reticulum"
GO:0009617	3299	77	31	4	0.005351262019661667	0.08786713845522814	4.3120252619566225E-158	"response to bacterium"
GO:1901654	3299	39	31	3	0.0054631177741758085	0.08786713845522814	1.550975301499527E-91	"response to ketone"
GO:0070062	3299	598	31	12	0.005521544967029867	0.08786713845522814	0.0	"extracellular exosome"
GO:0035295	3299	239	31	7	0.005594438377632684	0.08786713845522814	0.0	"tube development"
GO:1903561	3299	599	31	12	0.005599564011406599	0.08786713845522814	0.0	"extracellular vesicle"
GO:0043230	3299	599	31	12	0.005599564011406599	0.08786713845522814	0.0	"extracellular organelle"
GO:0043169	3299	766	31	14	0.005613813003548639	0.08786713845522814	0.0	"cation binding"
GO:2000145	3299	241	31	7	0.005856806415067654	0.08786713845522814	0.0	"regulation of cell motility"
GO:0016757	3299	40	31	3	0.0058687187581157214	0.08786713845522814	1.9030371797601818E-93	"transferase activity, transferring glycosyl groups"
GO:0023051	3299	770	31	14	0.0058996142536229396	0.08786713845522814	0.0	"regulation of signaling"
GO:0042060	3299	127	31	5	0.005932286001560517	0.08786713845522814	5.145278370995609E-233	"wound healing"
GO:0050801	3299	127	31	5	0.005932286001560517	0.08786713845522814	5.145278370995609E-233	"ion homeostasis"
GO:0010942	3299	183	31	6	0.006173844468235198	0.08786713845522814	2.8383305926774925E-306	"positive regulation of cell death"
GO:0033692	3299	13	31	2	0.006250595146779833	0.08786713845522814	1.1630314576549428E-36	"cellular polysaccharide biosynthetic process"
GO:0001836	3299	13	31	2	0.006250595146779833	0.08786713845522814	1.1630314576549428E-36	"release of cytochrome c from mitochondria"
GO:0034637	3299	13	31	2	0.006250595146779833	0.08786713845522814	1.1630314576549428E-36	"cellular carbohydrate biosynthetic process"
GO:1904646	3299	13	31	2	0.006250595146779833	0.08786713845522814	1.1630314576549428E-36	"cellular response to amyloid-beta"
GO:1904724	3299	13	31	2	0.006250595146779833	0.08786713845522814	1.1630314576549428E-36	"tertiary granule lumen"
GO:0070988	3299	13	31	2	0.006250595146779833	0.08786713845522814	1.1630314576549428E-36	"demethylation"
GO:0008307	3299	13	31	2	0.006250595146779833	0.08786713845522814	1.1630314576549428E-36	"structural constituent of muscle"
GO:0042116	3299	13	31	2	0.006250595146779833	0.08786713845522814	1.1630314576549428E-36	"macrophage activation"
GO:0031638	3299	13	31	2	0.006250595146779833	0.08786713845522814	1.1630314576549428E-36	"zymogen activation"
GO:2000377	3299	41	31	3	0.006291998995550154	0.08786713845522814	2.3941247121850018E-95	"regulation of reactive oxygen species metabolic process"
GO:0009897	3299	41	31	3	0.006291998995550154	0.08786713845522814	2.3941247121850018E-95	"external side of plasma membrane"
GO:0010647	3299	379	31	9	0.0063365103685273615	0.08786713845522814	0.0	"positive regulation of cell communication"
GO:0048731	3299	955	31	16	0.00634663125053167	0.08786713845522814	0.0	"system development"
GO:0007275	3299	1049	31	17	0.006372929991794465	0.08786713845522814	0.0	"multicellular organism development"
GO:0071345	3299	245	31	7	0.006409510335631392	0.08786713845522814	0.0	"cellular response to cytokine stimulus"
GO:0016310	3299	530	31	11	0.00648796948394276	0.08786713845522814	0.0	"phosphorylation"
GO:0030001	3299	130	31	5	0.0065476009099138185	0.08786713845522814	3.4638830879004385E-237	"metal ion transport"
GO:0051271	3299	82	31	4	0.0066933453079578405	0.08786713845522814	4.078614883245756E-166	"negative regulation of cellular component movement"
GO:0017015	3299	42	31	3	0.006733161592104953	0.08786713845522814	3.086348616082985E-97	"regulation of transforming growth factor beta receptor signaling pathway"
GO:0023056	3299	383	31	9	0.006792354283094637	0.08786713845522814	0.0	"positive regulation of signaling"
GO:0007166	3299	614	31	12	0.006882248263741072	0.08786713845522814	0.0	"cell surface receptor signaling pathway"
GO:0010941	3299	386	31	9	0.007150828395542175	0.08786713845522814	0.0	"regulation of cell death"
GO:1903844	3299	43	31	3	0.007192400070916592	0.08786713845522814	4.074700352813977E-99	"regulation of cellular response to transforming growth factor beta stimulus"
GO:0007169	3299	189	31	6	0.007218361940543702	0.08786713845522814	1.3107923723E-313	"transmembrane receptor protein tyrosine kinase signaling pathway"
GO:0002456	3299	14	31	2	0.007249842976853952	0.08786713845522814	4.955094463530025E-39	"T cell mediated immunity"
GO:0005977	3299	14	31	2	0.007249842976853952	0.08786713845522814	4.955094463530025E-39	"glycogen metabolic process"
GO:0006073	3299	14	31	2	0.007249842976853952	0.08786713845522814	4.955094463530025E-39	"cellular glucan metabolic process"
GO:0044042	3299	14	31	2	0.007249842976853952	0.08786713845522814	4.955094463530025E-39	"glucan metabolic process"
GO:0006811	3299	251	31	7	0.00731157890716763	0.08786713845522814	0.0	"ion transport"
GO:0018193	3299	318	31	8	0.00743318144407166	0.08786713845522814	0.0	"peptidyl-amino acid modification"
GO:0033554	3299	540	31	11	0.0074944695869695824	0.08786713845522814	0.0	"cellular response to stress"
GO:0008015	3299	85	31	4	0.007597680034690989	0.08786713845522814	7.266761818035301E-171	"blood circulation"
GO:0006915	3299	464	31	10	0.0076427675097738386	0.08786713845522814	0.0	"apoptotic process"
GO:0097190	3299	464	31	10	0.0076427675097738386	0.08786713845522814	0.0	"apoptotic signaling pathway"
GO:0097194	3299	464	31	10	0.0076427675097738386	0.08786713845522814	0.0	"execution phase of apoptosis"
GO:0032060	3299	464	31	10	0.0076427675097738386	0.08786713845522814	0.0	"bleb assembly"
GO:0035690	3299	86	31	4	0.007916269230596355	0.08786713845522814	1.944435334002583E-172	"cellular response to drug"
GO:0044057	3299	86	31	4	0.007916269230596355	0.08786713845522814	1.944435334002583E-172	"regulation of system process"
GO:0009749	3299	45	31	3	0.008165831955171808	0.08786713845522814	7.612467965163974E-103	"response to glucose"
GO:0097237	3299	45	31	3	0.008165831955171808	0.08786713845522814	7.612467965163974E-103	"cellular response to toxic substance"
GO:0009966	3299	711	31	13	0.008208950926782133	0.08786713845522814	0.0	"regulation of signal transduction"
GO:0005788	3299	87	31	4	0.008243599711517424	0.08786713845522814	5.265044321753725E-174	"endoplasmic reticulum lumen"
GO:0050673	3299	87	31	4	0.008243599711517424	0.08786713845522814	5.265044321753725E-174	"epithelial cell proliferation"
GO:0048522	3299	1171	31	18	0.008281987095591187	0.08786713845522814	0.0	"positive regulation of cellular process"
GO:0071310	3299	628	31	12	0.00828587896575288	0.08786713845522814	0.0	"cellular response to organic substance"
GO:0070887	3299	712	31	13	0.00831043328836993	0.08786713845522814	0.0	"cellular response to chemical stimulus"
GO:0042592	3299	324	31	8	0.008311445452644438	0.08786713845522814	0.0	"homeostatic process"
GO:0000271	3299	15	31	2	0.008316456092117909	0.08786713845522814	2.262600211657885E-41	"polysaccharide biosynthetic process"
GO:1904645	3299	15	31	2	0.008316456092117909	0.08786713845522814	2.262600211657885E-41	"response to amyloid-beta"
GO:0042035	3299	15	31	2	0.008316456092117909	0.08786713845522814	2.262600211657885E-41	"regulation of cytokine biosynthetic process"
GO:0045652	3299	15	31	2	0.008316456092117909	0.08786713845522814	2.262600211657885E-41	"regulation of megakaryocyte differentiation"
GO:0042802	3299	396	31	9	0.008453886415945184	0.08786713845522814	0.0	"identical protein binding"
GO:0051270	3299	258	31	7	0.00848142896050461	0.08786713845522814	0.0	"regulation of cellular component movement"
GO:0040013	3299	88	31	4	0.008579770765047564	0.08786713845522814	1.4424778963684752E-175	"negative regulation of locomotion"
GO:0043491	3299	46	31	3	0.008680366134967145	0.08786713845522814	1.0761325334880426E-104	"protein kinase B signaling"
GO:0001934	3299	197	31	6	0.00880578184530401	0.08786713845522814	3.0E-323	"positive regulation of protein phosphorylation"
GO:0034097	3299	260	31	7	0.008840077734121153	0.08786713845522814	0.0	"response to cytokine"
GO:0003008	3299	260	31	7	0.008840077734121153	0.08786713845522814	0.0	"system process"
GO:0040012	3299	260	31	7	0.008840077734121153	0.08786713845522814	0.0	"regulation of locomotion"
GO:0009653	3299	634	31	12	0.008954289121407838	0.08786713845522814	0.0	"anatomical structure morphogenesis"
GO:1901700	3299	329	31	8	0.009102288873795801	0.08786713845522814	0.0	"response to oxygen-containing compound"
GO:0012501	3299	476	31	10	0.009154497549694633	0.08786713845522814	0.0	"programmed cell death"
GO:0007044	3299	47	31	3	0.009213658100234655	0.08786713845522814	1.5548179856771935E-106	"cell-substrate junction assembly"
GO:0032917	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"polyamine acetylation"
GO:0032918	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"spermidine acetylation"
GO:0001306	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"age-dependent response to oxidative stress"
GO:0001315	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"age-dependent response to reactive oxygen species"
GO:1902109	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"negative regulation of mitochondrial membrane permeability involved in apoptotic process"
GO:2000467	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"positive regulation of glycogen (starch) synthase activity"
GO:1902204	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"positive regulation of hepatocyte growth factor receptor signaling pathway"
GO:2000978	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"negative regulation of forebrain neuron differentiation"
GO:2000977	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"regulation of forebrain neuron differentiation"
GO:2001027	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"negative regulation of endothelial cell chemotaxis"
GO:0002428	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"antigen processing and presentation of peptide antigen via MHC class Ib"
GO:0002457	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"T cell antigen processing and presentation"
GO:0002468	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"dendritic cell antigen processing and presentation"
GO:0002477	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"antigen processing and presentation of exogenous peptide antigen via MHC class Ib"
GO:0002481	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"antigen processing and presentation of exogenous protein antigen via MHC class Ib, TAP-dependent"
GO:0002544	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"chronic inflammatory response"
GO:0002577	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"regulation of antigen processing and presentation"
GO:0002578	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"negative regulation of antigen processing and presentation"
GO:0002580	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"
GO:0002581	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"
GO:0002604	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"regulation of dendritic cell antigen processing and presentation"
GO:0002605	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"negative regulation of dendritic cell antigen processing and presentation"
GO:0035801	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"adrenal cortex development"
GO:0035802	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"adrenal cortex formation"
GO:0003068	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"regulation of systemic arterial blood pressure by acetylcholine"
GO:0003069	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"acetylcholine-mediated vasodilation involved in regulation of systemic arterial blood pressure"
GO:0003070	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"regulation of systemic arterial blood pressure by neurotransmitter"
GO:0035906	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"descending aorta development"
GO:0036123	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"histone H3-K9 dimethylation"
GO:0036454	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"growth factor complex"
GO:0003844	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"1,4-alpha-glucan branching enzyme activity"
GO:1904437	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"positive regulation of transferrin receptor binding"
GO:1904432	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"regulation of ferrous iron binding"
GO:1904435	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"regulation of transferrin receptor binding"
GO:1904434	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"positive regulation of ferrous iron binding"
GO:0004145	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"diamine N-acetyltransferase activity"
GO:0004322	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"ferroxidase activity"
GO:0102752	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis)"
GO:0004514	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"nicotinate-nucleotide diphosphorylase (carboxylating) activity"
GO:0070052	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"collagen V binding"
GO:1905065	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"positive regulation of vascular smooth muscle cell differentiation"
GO:0004597	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"peptide-aspartate beta-dioxygenase activity"
GO:0070288	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"ferritin complex"
GO:1905377	3299	1	31	1	0.009396786905125973	0.08786713845522814	3.0312215823026127E-4	"response to D-galactose"
