ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0030055	9140	294	6102	225	1.3295666867233418E-4	0.013559191761428285	0.0	"cell-substrate junction"
GO:0045787	9140	244	6102	189	1.4038255024333924E-4	0.014231281030918514	0.0	"positive regulation of cell cycle"
GO:0043603	9140	715	6102	521	1.4683314628996205E-4	0.014797132038250553	0.0	"cellular amide metabolic process"
GO:0071407	9140	307	6102	234	1.5443911535866468E-4	0.015472073962784813	0.0	"cellular response to organic cyclic compound"
GO:0051301	9140	434	6102	324	1.6152933275383698E-4	0.016087754772693554	0.0	"cell division"
GO:0010629	9140	1103	6102	789	1.6527085030538632E-4	0.016364696811343223	0.0	"negative regulation of gene expression"
GO:0042221	9140	1991	6102	1396	1.6730270189857797E-4	0.016458375828432747	0.0	"response to chemical"
GO:0010564	9140	518	6102	383	1.681496913949444E-4	0.016458375828432747	0.0	"regulation of cell cycle process"
GO:0006518	9140	631	6102	462	1.720921121058596E-4	0.016748004350142256	0.0	"peptide metabolic process"
GO:0048863	9140	136	6102	110	1.7329193345166886E-4	0.016768948401223706	2.0561350556970812E-306	"stem cell differentiation"
GO:0035770	9140	151	6102	121	1.80606654556767E-4	0.017378033524046887	0.0	"ribonucleoprotein granule"
GO:0070646	9140	210	6102	164	1.8237703387269705E-4	0.017449793617336538	0.0	"protein modification by small protein removal"
GO:0032984	9140	693	6102	505	1.8445580582309188E-4	0.017550094016609376	0.0	"protein-containing complex disassembly"
GO:0034654	9140	2465	6102	1717	1.8552296458618006E-4	0.017553564499262403	0.0	"nucleobase-containing compound biosynthetic process"
GO:0043067	9140	797	6102	577	1.9896242702452903E-4	0.01872115521908704	0.0	"regulation of programmed cell death"
GO:0005924	9140	291	6102	222	2.0639032861607444E-4	0.019245641190975157	0.0	"cell-substrate adherens junction"
GO:0009653	9140	1225	6102	872	2.0679656731539272E-4	0.019245641190975157	0.0	"anatomical structure morphogenesis"
GO:0022411	9140	812	6102	587	2.2447757757820838E-4	0.02077759578116558	0.0	"cellular component disassembly"
GO:0032989	9140	552	6102	406	2.287131709914788E-4	0.02105521089273446	0.0	"cellular component morphogenesis"
GO:0044843	9140	183	6102	144	2.3577633602651514E-4	0.021376898924776493	0.0	"cell cycle G1/S phase transition"
GO:0072358	9140	304	6102	231	2.3692531648946292E-4	0.021376898924776493	0.0	"cardiovascular system development"
GO:0048856	9140	2563	6102	1782	2.3735035753965825E-4	0.021376898924776493	0.0	"anatomical structure development"
GO:0051248	9140	674	6102	491	2.3836194541536668E-4	0.021376898924776493	0.0	"negative regulation of protein metabolic process"
GO:0005925	9140	290	6102	221	2.3848340060522187E-4	0.021376898924776493	0.0	"focal adhesion"
GO:0019438	9140	2501	6102	1740	2.4036292624056543E-4	0.021420379422243785	0.0	"aromatic compound biosynthetic process"
GO:0007165	9140	2880	6102	1996	2.4148393218664826E-4	0.021420379422243785	0.0	"signal transduction"
GO:0031123	9140	115	6102	94	2.4543816527019527E-4	0.02161899975880934	1.8625254454965214E-267	"RNA 3'-end processing"
GO:0019904	9140	417	6102	311	2.4626187265627456E-4	0.02161899975880934	0.0	"protein domain specific binding"
GO:0022607	9140	2904	6102	2012	2.4982602947308736E-4	0.0218194210664418	0.0	"cellular component assembly"
GO:0006301	9140	43	6102	39	2.5957145933667395E-4	0.022440413827222814	3.1873788575423053E-118	"postreplication repair"
GO:0007062	9140	43	6102	39	2.5957145933667395E-4	0.022440413827222814	3.1873788575423053E-118	"sister chromatid cohesion"
GO:0016579	9140	197	6102	154	2.6089228758523057E-4	0.02244068964577809	0.0	"protein deubiquitination"
GO:0051128	9140	1406	6102	995	2.656407588181608E-4	0.022734310369005507	0.0	"regulation of cellular component organization"
GO:0001568	9140	282	6102	215	2.7573552024457E-4	0.02348025822642636	0.0	"blood vessel development"
GO:0043331	9140	61	6102	53	2.9502798731871594E-4	0.02494771090437435	1.496005419595228E-158	"response to dsRNA"
GO:0051028	9140	118	6102	96	2.958979274665973E-4	0.02494771090437435	4.059109978998555E-273	"mRNA transport"
GO:0051726	9140	786	6102	568	3.0232711724244396E-4	0.025364202629340214	0.0	"regulation of cell cycle"
GO:0051172	9140	1347	6102	954	3.073610731694021E-4	0.025660129593863174	0.0	"negative regulation of nitrogen compound metabolic process"
GO:0016787	9140	2165	6102	1511	3.152547000612327E-4	0.026141308343092536	0.0	"hydrolase activity"
GO:0000082	9140	174	6102	137	3.1619455808097363E-4	0.026141308343092536	0.0	"G1/S transition of mitotic cell cycle"
GO:0035556	9140	1479	6102	1044	3.2694462953206484E-4	0.026899487852949742	0.0	"intracellular signal transduction"
GO:0048589	9140	312	6102	236	3.3119618360256595E-4	0.02711827982180433	0.0	"developmental growth"
GO:0090068	9140	181	6102	142	3.341804990415582E-4	0.027231713297496542	0.0	"positive regulation of cell cycle process"
GO:0050793	9140	1206	6102	857	3.36610231635204E-4	0.027299089785615047	0.0	"regulation of developmental process"
GO:0031982	9140	1955	6102	1368	3.447741526864298E-4	0.02781470895187165	0.0	"vesicle"
GO:0033036	9140	1983	6102	1387	3.4623441358679996E-4	0.02781470895187165	0.0	"macromolecule localization"
GO:0001944	9140	301	6102	228	3.601992736264561E-4	0.02880072220249847	0.0	"vasculature development"
GO:0098687	9140	252	6102	193	3.6582461174554544E-4	0.029113826928216752	0.0	"chromosomal region"
GO:1901362	9140	2580	6102	1791	3.751997539396781E-4	0.029721055857426314	0.0	"organic cyclic compound biosynthetic process"
GO:0043687	9140	227	6102	175	3.7944996439084097E-4	0.029918575664538948	0.0	"post-translational protein modification"
GO:0010628	9140	1019	6102	728	3.8371322692133767E-4	0.030115299390310147	0.0	"positive regulation of gene expression"
GO:0010608	9140	430	6102	319	3.936882837480139E-4	0.03075644569042397	0.0	"posttranscriptional regulation of gene expression"
GO:0034613	9140	1413	6102	998	4.0028732857064556E-4	0.031104868318876912	0.0	"cellular protein localization"
GO:0031324	9140	1435	6102	1013	4.034955256850922E-4	0.031104868318876912	0.0	"negative regulation of cellular metabolic process"
GO:0004843	9140	198	6102	154	4.036272619618224E-4	0.031104868318876912	0.0	"thiol-dependent ubiquitin-specific protease activity"
GO:0031325	9140	1743	6102	1223	4.078377217787755E-4	0.031287766845109574	0.0	"positive regulation of cellular metabolic process"
GO:0044770	9140	436	6102	323	4.2889848321053835E-4	0.03275591958546493	0.0	"cell cycle phase transition"
GO:0003729	9140	183	6102	143	4.422002355113755E-4	0.03362103665622427	0.0	"mRNA binding"
GO:0042981	9140	785	6102	566	4.4541281745217784E-4	0.033714780862346846	0.0	"regulation of apoptotic process"
GO:0018130	9140	2505	6102	1739	4.7481041884561595E-4	0.035740091882640754	0.0	"heterocycle biosynthetic process"
GO:0016071	9140	644	6102	468	4.763666759062563E-4	0.035740091882640754	0.0	"mRNA metabolic process"
GO:0034455	9140	41	6102	37	4.8496861286999847E-4	0.036225879148197124	1.4610179076520526E-113	"t-UTP complex"
GO:0006281	9140	391	6102	291	4.910095422873975E-4	0.036365941419142865	0.0	"DNA repair"
GO:0036464	9140	142	6102	113	4.911142344197556E-4	0.036365941419142865	2.847163E-317	"cytoplasmic ribonucleoprotein granule"
GO:0051983	9140	80	6102	67	5.017595521191498E-4	0.036993363342602774	1.347780769303851E-198	"regulation of chromosome segregation"
GO:0044451	9140	832	6102	598	5.131787157087532E-4	0.03757942420672836	0.0	"nucleoplasm part"
GO:0070727	9140	1422	6102	1003	5.175388318266826E-4	0.03757942420672836	0.0	"cellular macromolecule localization"
GO:0048584	9140	1092	6102	777	5.18869710915003E-4	0.03757942420672836	0.0	"positive regulation of response to stimulus"
GO:0009719	9140	754	6102	544	5.224254846699268E-4	0.03757942420672836	0.0	"response to endogenous stimulus"
GO:0101005	9140	200	6102	155	5.229477738826035E-4	0.03757942420672836	0.0	"ubiquitinyl hydrolase activity"
GO:0036459	9140	200	6102	155	5.229477738826035E-4	0.03757942420672836	0.0	"thiol-dependent ubiquitinyl hydrolase activity"
GO:0000070	9140	119	6102	96	5.297139990183115E-4	0.037905710576810345	5.35395796385402E-275	"mitotic sister chromatid segregation"
GO:0051247	9140	909	6102	651	5.323590031039027E-4	0.037935590719090244	0.0	"positive regulation of protein metabolic process"
GO:0051984	9140	25	6102	24	5.448020513951717E-4	0.03866051557212987	1.5179528489389664E-74	"positive regulation of chromosome segregation"
GO:0070848	9140	339	6102	254	5.564813415670684E-4	0.03932545115447611	0.0	"response to growth factor"
GO:0048513	9140	1490	6102	1049	5.679437796021467E-4	0.039823518289897324	0.0	"animal organ development"
GO:0006405	9140	111	6102	90	5.68205915356999E-4	0.039823518289897324	7.455435751315394E-260	"RNA export from nucleus"
GO:0071495	9140	642	6102	466	5.781886769849051E-4	0.0403570957284013	0.0	"cellular response to endogenous stimulus"
GO:0048471	9140	413	6102	306	5.949770768026561E-4	0.04135940651031036	0.0	"perinuclear region of cytoplasm"
GO:0042054	9140	45	6102	40	6.015185277964395E-4	0.04164415466219984	7.626938271148137E-123	"histone methyltransferase activity"
GO:0050790	9140	1249	6102	884	6.053769106656318E-4	0.04174159581192864	0.0	"regulation of catalytic activity"
